Matrícula,Nome,Sindicato,Dias Úteis,Valor do VR,Valor Total,Valor Empresa (80%),Valor Descontado (20%),Status
35144,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35266,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35394,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
33466,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
33928,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
34106,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
34328,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35033,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35265,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35441,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35496,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
31979,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
33556,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
33933,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
34021,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
34172,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35770,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35771,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35777,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35624,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35626,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35676,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35679,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35728,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35769,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35263,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35547,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35557,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35600,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35601,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35044,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35047,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35049,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35059,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35242,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35261,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
34998,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
34999,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35003,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35007,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35008,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35011,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
34619,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
34656,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
34842,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
34920,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
34977,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
34993,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
34399,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
34540,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
34548,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
34612,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
34344,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
34921,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
32060,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35006,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
34462,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
34550,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
33877,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
34101,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
34107,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
34108,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
34116,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
34414,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
32929,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
33092,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
33813,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
34962,COORDENADOR DE BPO,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35478,COORDENADOR DE BPO,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35534,COORDENADOR DE BPO,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
26662,LIDER DE BPO,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
32146,LIDER DE BPO,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
32538,LIDER DE BPO,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
26787,LIDER DE BPO,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
34219,LIDER DE BPO,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
32272,LIDER DE BPO,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
30741,LIDER DE BPO,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
31769,ASSISTENTE DE BPO II,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
31783,ASSISTENTE DE BPO II,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
32278,ASSISTENTE DE BPO II,Rio Grande do Sul,1,35.0,35.0,28.0,7.0,Elegível
33312,ASSISTENTE DE BPO II,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
34049,ASSISTENTE DE BPO II,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
34276,ASSISTENTE DE BPO II,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
34589,ASSISTENTE DE BPO II,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
33570,ASSISTENTE DE BPO II,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
33808,ASSISTENTE DE BPO II,Rio Grande do Sul,16,35.0,560.0,448.0,112.0,Elegível
34217,ASSISTENTE DE BPO II,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
31488,ASSISTENTE DE BPO II,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
31557,ASSISTENTE DE BPO II,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
31603,ASSISTENTE DE BPO II,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
31764,ASSISTENTE DE BPO II,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
32585,ASSISTENTE DE BPO II,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35233,ASSISTENTE DE BPO II,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35234,ASSISTENTE DE BPO II,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
33198,ASSISTENTE DE BPO II,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
33245,ASSISTENTE DE BPO II,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
33460,ASSISTENTE DE BPO II,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
33542,ASSISTENTE DE BPO II,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
34105,ASSISTENTE DE BPO II,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
34159,ASSISTENTE DE BPO II,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
33018,ASSISTENTE DE BPO II,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
33019,ASSISTENTE DE BPO II,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
33021,ASSISTENTE DE BPO II,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
33095,ASSISTENTE DE BPO II,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
33117,ASSISTENTE DE BPO II,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
33129,ASSISTENTE DE BPO II,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
32592,ASSISTENTE DE BPO II,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
32594,ASSISTENTE DE BPO II,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
32726,ASSISTENTE DE BPO II,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
32787,ASSISTENTE DE BPO II,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
32926,ASSISTENTE DE BPO II,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
32293,ASSISTENTE DE BPO II,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
32992,ASSISTENTE DE BPO II,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
33298,ASSISTENTE DE BPO II,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
34511,ASSISTENTE DE BPO II,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
34561,ASSISTENTE DE BPO II,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
25349,ASSISTENTE DE BPO III,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
26129,ASSISTENTE DE BPO III,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
27257,ASSISTENTE DE BPO III,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
32261,ASSISTENTE DE BPO III,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
32290,ASSISTENTE DE BPO III,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
26910,ASSISTENTE DE BPO III,Rio Grande do Sul,0,35.0,0.0,0.0,0.0,Não Elegível (Desligado/Afastado/Férias)
29955,ASSISTENTE DE BPO III,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
32655,ASSISTENTE DE BPO III,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
33489,ASSISTENTE DE BPO III,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
32314,ASSISTENTE DE BPO III,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
32728,ASSISTENTE DE BPO III,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
33073,ASSISTENTE DE BPO III,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
33682,ASSISTENTE DE BPO III,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
26347,ASSISTENTE DE BPO III,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
30206,ASSISTENTE DE BPO III,Rio Grande do Sul,0,35.0,0.0,0.0,0.0,Não Elegível (Desligado/Afastado/Férias)
31234,ASSISTENTE DE BPO III,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
33094,ASSISTENTE DE BPO III,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
31592,ASSISTENTE DE BPO III,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
32216,ASSISTENTE DE BPO III,Rio Grande do Sul,0,35.0,0.0,0.0,0.0,Não Elegível (Desligado/Afastado/Férias)
32702,ASSISTENTE DE BPO III,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35458,GERENTE DE OPERACOES II,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35560,GERENTE DE OPERACOES II,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
34036,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
34088,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
34725,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35198,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35760,ASSISTENTE DE BPO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
32271,LIDER DE BPO,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
33586,ASSISTENTE DE BPO II,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
33598,ASSISTENTE DE BPO II,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
25294,GERENTE DE OPERACOES I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
32707,DESENVOLVEDOR DE RPA I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
31313,DESENVOLVEDOR II,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
34138,ANALISTA DE SUPORTE I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
34142,ANALISTA DE SUPORTE I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
34132,ANALISTA DE SUPORTE II,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
20792,GERENTE DE OPERACOES II,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
32065,COORDENADOR DE OPERACOES II,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
29180,DESENVOLVEDOR II,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
30076,DESENVOLVEDOR II,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
33678,DESENVOLVEDOR III,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35190,ARQUITETO DE SOLUCOES III,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35268,ARQUITETO DE SOLUCOES III,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
26345,GERENTE DE PMO,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
32902,ANALISTA DE QUALIDADE DE SOFTWARE II,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
25934,GERENTE DE OPERACOES I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
30570,DESENVOLVEDOR II,Rio Grande do Sul,0,35.0,0.0,0.0,0.0,Não Elegível (Desligado/Afastado/Férias)
24899,AGILE MASTER,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
34894,AGILE MASTER,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35240,DESENVOLVEDOR I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35528,ANALISTA DE SUPORTE I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
25565,ANALISTA DE SUPORTE II,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
33899,ANALISTA DE SUPORTE III,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35507,ANALISTA DE SUPORTE III,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
33182,DESENVOLVEDOR DE RPA II,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
33984,DESENVOLVEDOR DE RPA II,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
34004,DESENVOLVEDOR DE RPA II,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35632,ANALISTA DE RPA II,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
32716,TECH LEAD I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
30323,ANALISTA DE PMO I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
33503,CONSULTOR TECNICO SAP I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
33499,CONSULTOR TECNICO SAP II,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
31890,ANALISTA DE SUPORTE I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
35435,ANALISTA DE SUPORTE I,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
31620,LIDER DE SAP,Rio Grande do Sul,21,35.0,735.0,588.0,147.0,Elegível
